Time,Error,P,I-Accumulator,D,Output
1611013497008,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497009,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497010,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497012,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497013,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497014,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497015,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497016,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497017,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497018,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497019,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497020,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497022,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497023,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497024,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497025,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497026,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497027,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497028,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497029,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497030,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497032,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497033,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497034,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497035,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497036,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497037,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497038,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497039,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497041,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497042,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497043,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497044,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497045,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497046,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497047,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497048,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497049,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497051,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497052,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497053,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497054,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497055,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497056,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497057,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497058,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497059,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497061,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497062,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497063,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497064,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497065,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497066,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497067,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497068,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497070,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497071,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497072,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497073,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497074,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497075,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497076,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497077,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497078,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497080,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497081,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497082,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497083,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497084,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497085,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497086,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497087,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497088,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497090,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497091,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497092,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497093,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497094,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497095,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497096,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497097,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497098,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497100,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497101,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497102,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497103,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497104,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497105,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497106,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497107,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497108,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497110,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497111,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497112,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497113,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497114,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497115,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497116,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497117,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497118,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497120,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497121,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497122,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497123,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497124,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497125,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497126,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497127,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497128,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497130,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497131,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497132,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497133,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497134,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497135,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497136,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497137,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497139,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497140,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497141,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497142,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497143,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497144,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497145,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497146,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497147,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497149,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497150,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497151,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497152,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497153,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497154,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497155,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497156,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497157,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497159,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497160,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497161,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497162,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497163,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497164,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497165,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497166,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497167,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497169,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497170,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497171,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497172,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497173,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497174,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497175,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497176,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497177,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497179,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497180,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497181,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497182,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497183,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497184,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497185,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497186,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497187,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497189,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497190,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497191,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497192,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497193,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497194,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497195,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497196,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497197,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497199,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497200,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497201,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497202,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497203,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497204,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497205,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497206,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497207,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497209,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497210,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497211,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497212,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497213,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497214,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497215,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497216,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497218,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497219,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497220,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497221,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497222,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497223,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497224,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497225,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497226,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497228,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497229,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497230,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497231,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497232,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497233,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497234,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497235,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497236,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497238,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497239,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497240,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497241,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497242,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497243,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497244,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497245,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497246,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497248,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497249,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497250,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497251,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497252,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497253,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497254,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497255,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497256,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497258,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497259,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497260,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497261,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497262,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497263,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497264,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497265,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497266,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497268,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497269,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497270,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497271,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497272,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497273,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497274,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497275,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497277,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497278,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497279,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497280,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497281,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497282,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497283,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497284,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497286,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497287,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497288,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497289,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497290,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497291,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497292,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497293,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497294,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497296,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497297,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497298,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497299,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497300,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497301,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497302,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497303,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497305,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497306,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497307,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497308,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497309,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497310,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497311,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497312,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497313,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497315,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497316,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497317,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497318,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497319,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497320,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497321,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497322,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497324,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497325,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497326,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497327,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497328,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497329,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497330,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497331,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497332,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497334,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497335,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497336,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497337,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497338,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497339,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497340,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497341,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497342,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497344,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497345,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497346,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497347,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497348,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497349,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497350,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497351,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497353,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497354,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497355,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497356,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497357,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497358,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497359,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497360,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497361,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497363,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497364,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497365,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497366,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497367,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497368,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497369,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497370,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497371,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497373,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497374,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497375,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497376,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497377,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497378,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497379,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497380,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497382,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497383,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497384,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497385,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497386,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497387,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497388,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497389,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497390,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497392,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497393,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497394,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497395,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497396,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497397,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497398,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497399,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497400,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497402,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497403,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497404,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497405,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497406,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497407,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497408,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497409,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497410,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497412,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497413,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497414,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497415,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497416,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497417,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497418,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497419,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497421,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497422,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497423,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497424,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497425,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497426,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013497427,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
