Time,Error,P,I-Accumulator,D,Output,Input,Target
1625129029707,-0.013363624214887076,-0.026727248429774152,0.020093768096574323,0,-0.0066334803331998295,0.013363624214887076,0
1625129029718,-0.013363624214887076,-0.026727248429774152,0.020026949975499888,0,-0.006700298454274264,0.013363624214887076,0
1625129029729,-0.013363624214887076,-0.026727248429774152,0.019960131854425453,0,-0.006767116575348699,0.013363624214887076,0
1625129029740,-0.013363624214887076,-0.026727248429774152,0.019893313733351018,0,-0.006833934696423134,0.013363624214887076,0
1625129029751,-0.013363624214887076,-0.026727248429774152,0.019826495612276583,0,-0.006900752817497569,0.013363624214887076,0
1625129029762,-0.013363624214887076,-0.026727248429774152,0.019759677491202148,0,-0.006967570938572004,0.013363624214887076,0
1625129029773,-0.013363624214887076,-0.026727248429774152,0.019692859370127713,0,-0.007034389059646439,0.013363624214887076,0
1625129029784,-0.013363624214887076,-0.026727248429774152,0.01962604124905328,0,-0.007101207180720874,0.013363624214887076,0
1625129029795,-0.013363624214887076,-0.026727248429774152,0.019559223127978843,0,-0.007168025301795309,0.013363624214887076,0
1625129029806,-0.013363624214887076,-0.026727248429774152,0.01949240500690441,0,-0.007234843422869744,0.013363624214887076,0
1625129029817,-0.013363624214887076,-0.026727248429774152,0.019425586885829974,0,-0.007301661543944179,0.013363624214887076,0
1625129029828,-0.013363624214887076,-0.026727248429774152,0.01935876876475554,0,-0.007368479665018614,0.013363624214887076,0
1625129029839,-0.013363624214887076,-0.026727248429774152,0.019291950643681104,0,-0.007435297786093049,0.013363624214887076,0
1625129029850,-0.013363624214887076,-0.026727248429774152,0.01922513252260667,0,-0.007502115907167484,0.013363624214887076,0
1625129029861,-0.013363624214887076,-0.026727248429774152,0.019158314401532234,0,-0.007568934028241919,0.013363624214887076,0
1625129029872,-0.013363624214887076,-0.026727248429774152,0.0190914962804578,0,-0.0076357521493163535,0.013363624214887076,0
1625129029883,-0.013363624214887076,-0.026727248429774152,0.019024678159383364,0,-0.0077025702703907885,0.013363624214887076,0
1625129029894,-0.013363624214887076,-0.026727248429774152,0.01895786003830893,0,-0.007769388391465223,0.013363624214887076,0
1625129029905,-0.013363624214887076,-0.026727248429774152,0.018891041917234494,0,-0.007836206512539658,0.013363624214887076,0
1625129029916,-0.013363624214887076,-0.026727248429774152,0.01882422379616006,0,-0.007903024633614093,0.013363624214887076,0
1625129029927,-0.013363624214887076,-0.026727248429774152,0.018757405675085624,0,-0.007969842754688528,0.013363624214887076,0
1625129029938,-0.013363624214887076,-0.026727248429774152,0.01869058755401119,0,-0.008036660875762963,0.013363624214887076,0
1625129029949,-0.013363624214887076,-0.026727248429774152,0.018623769432936754,0,-0.008103478996837398,0.013363624214887076,0
1625129029960,-0.013363624214887076,-0.026727248429774152,0.01855695131186232,0,-0.008170297117911833,0.013363624214887076,0
1625129029971,-0.013363624214887076,-0.026727248429774152,0.018490133190787884,0,-0.008237115238986268,0.013363624214887076,0
1625129029982,-0.013363624214887076,-0.026727248429774152,0.01842331506971345,0,-0.008303933360060703,0.013363624214887076,0
1625129029993,-0.013363624214887076,-0.026727248429774152,0.018356496948639014,0,-0.008370751481135138,0.013363624214887076,0
1625129030004,-0.013363624214887076,-0.026727248429774152,0.01828967882756458,0,-0.008437569602209573,0.013363624214887076,0
1625129030015,-0.013363624214887076,-0.026727248429774152,0.018222860706490145,0,-0.008504387723284008,0.013363624214887076,0
1625129030026,-0.013363624214887076,-0.026727248429774152,0.01815604258541571,0,-0.008571205844358443,0.013363624214887076,0
1625129030037,-0.013363624214887076,-0.026727248429774152,0.018089224464341275,0,-0.008638023965432878,0.013363624214887076,0
1625129030048,-0.013363624214887076,-0.026727248429774152,0.01802240634326684,0,-0.008704842086507313,0.013363624214887076,0
1625129030059,-0.013363624214887076,-0.026727248429774152,0.017955588222192405,0,-0.008771660207581747,0.013363624214887076,0
1625129030070,-0.013363624214887076,-0.026727248429774152,0.01788877010111797,0,-0.008838478328656182,0.013363624214887076,0
1625129030081,-0.013363624214887076,-0.026727248429774152,0.017821951980043535,0,-0.008905296449730617,0.013363624214887076,0
1625129030092,-0.013363624214887076,-0.026727248429774152,0.0177551338589691,0,-0.008972114570805052,0.013363624214887076,0
1625129030103,-0.013363624214887076,-0.026727248429774152,0.017688315737894665,0,-0.009038932691879487,0.013363624214887076,0
1625129030114,-0.013363624214887076,-0.026727248429774152,0.01762149761682023,0,-0.009105750812953922,0.013363624214887076,0
1625129030125,-0.013363624214887076,-0.026727248429774152,0.017554679495745795,0,-0.009172568934028357,0.013363624214887076,0
1625129030136,-0.013363624214887076,-0.026727248429774152,0.01748786137467136,0,-0.009239387055102792,0.013363624214887076,0
1625129030148,-0.013363624214887076,-0.026727248429774152,0.017421043253596925,0,-0.009306205176177227,0.013363624214887076,0
1625129030159,-0.013363624214887076,-0.026727248429774152,0.01735422513252249,0,-0.009373023297251662,0.013363624214887076,0
1625129030170,-0.013363624214887076,-0.026727248429774152,0.017287407011448055,0,-0.009439841418326097,0.013363624214887076,0
1625129030181,-0.013363624214887076,-0.026727248429774152,0.01722058889037362,0,-0.009506659539400532,0.013363624214887076,0
1625129030192,-0.013363624214887076,-0.026727248429774152,0.017153770769299186,0,-0.009573477660474967,0.013363624214887076,0
1625129030203,-0.013363624214887076,-0.026727248429774152,0.01708695264822475,0,-0.009640295781549402,0.013363624214887076,0
1625129030214,-0.013363624214887076,-0.026727248429774152,0.017020134527150316,0,-0.009707113902623837,0.013363624214887076,0
1625129030225,-0.013363624214887076,-0.026727248429774152,0.01695331640607588,0,-0.009773932023698272,0.013363624214887076,0
1625129030236,-0.013363624214887076,-0.026727248429774152,0.016886498285001446,0,-0.009840750144772707,0.013363624214887076,0
1625129030247,-0.013363624214887076,-0.026727248429774152,0.01681968016392701,0,-0.009907568265847141,0.013363624214887076,0
1625129030258,-0.013363624214887076,-0.026727248429774152,0.016752862042852576,0,-0.009974386386921576,0.013363624214887076,0
1625129030269,-0.013363624214887076,-0.026727248429774152,0.01668604392177814,0,-0.010041204507996011,0.013363624214887076,0
1625129030280,-0.012249988863646488,-0.024499977727292975,0.016624793977459907,0.022272707024811773,0.014397523274978705,0.012249988863646488,0
1625129030291,-0.012249988863646488,-0.024499977727292975,0.016563544033141673,0,-0.007936433694151302,0.012249988863646488,0
1625129030302,-0.012249988863646488,-0.024499977727292975,0.01650229408882344,0,-0.007997683638469536,0.012249988863646488,0
1625129030313,-0.013363624214887076,-0.026727248429774152,0.016435475967749004,-0.022272707024811773,-0.032564479486836925,0.013363624214887076,0
1625129030324,-0.012249988863646488,-0.024499977727292975,0.01637422602343077,0.022272707024811773,0.014146955320949568,0.012249988863646488,0
1625129030335,-0.012249988863646488,-0.024499977727292975,0.016312976079112536,0,-0.00818700164818044,0.012249988863646488,0
1625129030346,-0.012249988863646488,-0.024499977727292975,0.016251726134794302,0,-0.008248251592498673,0.012249988863646488,0
1625129030357,-0.012249988863646488,-0.024499977727292975,0.016190476190476068,0,-0.008309501536816907,0.012249988863646488,0
1625129030368,-0.013363624214887076,-0.026727248429774152,0.016123658069401633,-0.022272707024811773,-0.03287629738518429,0.013363624214887076,0
1625129030379,-0.013363624214887076,-0.026727248429774152,0.016056839948327198,0,-0.010670408481446955,0.013363624214887076,0
1625129030390,-0.012249988863646488,-0.024499977727292975,0.015995590004008964,0.022272707024811773,0.013768319301527762,0.012249988863646488,0
1625129030401,-0.012249988863646488,-0.024499977727292975,0.01593434005969073,0,-0.008565637667602245,0.012249988863646488,0
1625129030412,-0.013363624214887076,-0.026727248429774152,0.015867521938616295,-0.022272707024811773,-0.03313243351596963,0.013363624214887076,0
1625129030423,-0.013363624214887076,-0.026727248429774152,0.01580070381754186,0,-0.010926544612232292,0.013363624214887076,0
1625129030434,-0.012249988863646488,-0.024499977727292975,0.015739453873223626,0.022272707024811773,0.013512183170742424,0.012249988863646488,0
1625129030445,-0.012249988863646488,-0.024499977727292975,0.015678203928905392,0,-0.008821773798387583,0.012249988863646488,0
1625129030456,-0.012249988863646488,-0.024499977727292975,0.01561695398458716,0,-0.008883023742705816,0.012249988863646488,0
1625129030467,-0.013363624214887076,-0.026727248429774152,0.015550135863512725,-0.022272707024811773,-0.0334498195910732,0.013363624214887076,0
1625129030478,-0.013363624214887076,-0.026727248429774152,0.01548331774243829,0,-0.011243930687335863,0.013363624214887076,0
1625129030489,-0.012249988863646488,-0.024499977727292975,0.015422067798120057,0.022272707024811773,0.013194797095638856,0.012249988863646488,0
1625129030500,-0.012249988863646488,-0.024499977727292975,0.015360817853801825,0,-0.00913915987349115,0.012249988863646488,0
1625129030511,-0.013363624214887076,-0.026727248429774152,0.01529399973272739,-0.022272707024811773,-0.033705955721858534,0.013363624214887076,0
1625129030523,-0.013363624214887076,-0.026727248429774152,0.015227181611652955,0,-0.011500066818121197,0.013363624214887076,0
1625129030534,-0.012249988863646488,-0.024499977727292975,0.015165931667334723,0.022272707024811773,0.012938660964853521,0.012249988863646488,0
1625129030545,-0.012249988863646488,-0.024499977727292975,0.01510468172301649,0,-0.009395296004276485,0.012249988863646488,0
1625129030556,-0.012249988863646488,-0.024499977727292975,0.015043431778698258,0,-0.009456545948594717,0.012249988863646488,0
1625129030567,-0.013363624214887076,-0.026727248429774152,0.014976613657623823,-0.022272707024811773,-0.034023341796962106,0.013363624214887076,0
1625129030578,-0.013363624214887076,-0.026727248429774152,0.014909795536549388,0,-0.011817452893224764,0.013363624214887076,0
1625129030589,-0.012249988863646488,-0.024499977727292975,0.014848545592231156,0.022272707024811773,0.012621274889749954,0.012249988863646488,0
1625129030600,-0.012249988863646488,-0.024499977727292975,0.014787295647912924,0,-0.009712682079380051,0.012249988863646488,0
1625129030611,-0.013363624214887076,-0.026727248429774152,0.014720477526838489,-0.022272707024811773,-0.03427947792774744,0.013363624214887076,0
1625129030622,-0.013363624214887076,-0.026727248429774152,0.014653659405764054,0,-0.012073589024010099,0.013363624214887076,0
1625129030633,-0.012249988863646488,-0.024499977727292975,0.014592409461445821,0.022272707024811773,0.01236513875896462,0.012249988863646488,0
1625129030644,-0.012249988863646488,-0.024499977727292975,0.014531159517127589,0,-0.009968818210165386,0.012249988863646488,0
1625129030655,-0.012249988863646488,-0.024499977727292975,0.014469909572809357,0,-0.010030068154483618,0.012249988863646488,0
1625129030666,-0.012249988863646488,-0.024499977727292975,0.014408659628491124,0,-0.01009131809880185,0.012249988863646488,0
1625129030677,-0.012249988863646488,-0.024499977727292975,0.014347409684172892,0,-0.010152568043120083,0.012249988863646488,0
1625129030688,-0.012249988863646488,-0.024499977727292975,0.01428615973985466,0,-0.010213817987438315,0.012249988863646488,0
1625129030699,-0.011136353512405897,-0.022272707024811794,0.01423047797229263,0.022272707024811808,0.014230477972292644,0.011136353512405897,0
1625129030710,-0.011136353512405897,-0.022272707024811794,0.0141747962047306,0,-0.008097910820081194,0.011136353512405897,0
1625129030721,-0.011136353512405897,-0.022272707024811794,0.01411911443716857,0,-0.008153592587643223,0.011136353512405897,0
1625129030732,-0.011136353512405897,-0.022272707024811794,0.014063432669606541,0,-0.008209274355205253,0.011136353512405897,0
1625129030743,-0.011136353512405897,-0.022272707024811794,0.014007750902044511,0,-0.008264956122767283,0.011136353512405897,0
1625129030754,-0.011136353512405897,-0.022272707024811794,0.013952069134482482,0,-0.008320637890329313,0.011136353512405897,0
1625129030765,-0.010022718161165308,-0.020045436322330617,0.013901955543676655,0.022272707024811773,0.016129226246157813,0.010022718161165308,0
1625129030776,-0.010022718161165308,-0.020045436322330617,0.013851841952870828,0,-0.006193594369459789,0.010022718161165308,0
1625129030787,-0.010022718161165308,-0.020045436322330617,0.013801728362065,0,-0.006243707960265616,0.010022718161165308,0
1625129030798,-0.010022718161165308,-0.020045436322330617,0.013751614771259173,0,-0.0062938215510714435,0.010022718161165308,0
1625129030809,-0.010022718161165308,-0.020045436322330617,0.013701501180453346,0,-0.0063439351418772705,0.010022718161165308,0
1625129030820,-0.010022718161165308,-0.020045436322330617,0.01365138758964752,0,-0.006394048732683098,0.010022718161165308,0
1625129030831,-0.008909082809924718,-0.017818165619849436,0.013606842175597895,0.022272707024811808,0.018061383580560267,0.008909082809924718,0
1625129030842,-0.008909082809924718,-0.017818165619849436,0.01356229676154827,0,-0.004255868858301166,0.008909082809924718,0
1625129030853,-0.010022718161165308,-0.020045436322330617,0.013512183170742443,-0.022272707024811808,-0.028805960176399983,0.010022718161165308,0
1625129030864,-0.010022718161165308,-0.020045436322330617,0.013462069579936616,0,-0.006583366742394001,0.010022718161165308,0
1625129030875,-0.008909082809924718,-0.017818165619849436,0.013417524165886992,0.022272707024811808,0.017872065570849364,0.008909082809924718,0
1625129030887,-0.008909082809924718,-0.017818165619849436,0.013372978751837367,0,-0.004445186868012069,0.008909082809924718,0
1625129030898,-0.010022718161165308,-0.020045436322330617,0.01332286516103154,-0.022272707024811808,-0.028995278186110883,0.010022718161165308,0
1625129030909,-0.010022718161165308,-0.020045436322330617,0.013272751570225713,0,-0.006772684752104904,0.010022718161165308,0
1625129030920,-0.010022718161165308,-0.020045436322330617,0.013222637979419886,0,-0.006822798342910731,0.010022718161165308,0
1625129030931,-0.008909082809924718,-0.017818165619849436,0.013178092565370262,0.022272707024811808,0.017632633970332635,0.008909082809924718,0
1625129030942,-0.008909082809924718,-0.017818165619849436,0.013133547151320637,0,-0.004684618468528799,0.008909082809924718,0
1625129030953,-0.010022718161165308,-0.020045436322330617,0.01308343356051481,-0.022272707024811808,-0.029234709786627615,0.010022718161165308,0
1625129030964,-0.010022718161165308,-0.020045436322330617,0.013033319969708983,0,-0.007012116352621634,0.010022718161165308,0
1625129030975,-0.008909082809924718,-0.017818165619849436,0.012988774555659359,0.022272707024811808,0.01744331596062173,0.008909082809924718,0
1625129030986,-0.008909082809924718,-0.017818165619849436,0.012944229141609734,0,-0.004873936478239702,0.008909082809924718,0
1625129030997,-0.010022718161165308,-0.020045436322330617,0.012894115550803907,-0.022272707024811808,-0.029424027796338518,0.010022718161165308,0
1625129031008,-0.010022718161165308,-0.020045436322330617,0.01284400195999808,0,-0.007201434362332537,0.010022718161165308,0
1625129031019,-0.010022718161165308,-0.020045436322330617,0.012793888369192253,0,-0.007251547953138364,0.010022718161165308,0
1625129031031,-0.008909082809924718,-0.017818165619849436,0.012749342955142628,0.022272707024811808,0.017203884360105,0.008909082809924718,0
1625129031042,-0.008909082809924718,-0.017818165619849436,0.012704797541093004,0,-0.005113368078756432,0.008909082809924718,0
1625129031053,-0.010022718161165308,-0.020045436322330617,0.012654683950287177,-0.022272707024811808,-0.029663459396855246,0.010022718161165308,0
1625129031064,-0.010022718161165308,-0.020045436322330617,0.01260457035948135,0,-0.007440865962849267,0.010022718161165308,0
1625129031075,-0.008909082809924718,-0.017818165619849436,0.012560024945431725,0.022272707024811808,0.017014566350394097,0.008909082809924718,0
1625129031086,-0.008909082809924718,-0.017818165619849436,0.012515479531382101,0,-0.005302686088467335,0.008909082809924718,0
1625129031097,-0.010022718161165308,-0.020045436322330617,0.012465365940576274,-0.022272707024811808,-0.029852777406566153,0.010022718161165308,0
1625129031108,-0.010022718161165308,-0.020045436322330617,0.012415252349770447,0,-0.00763018397256017,0.010022718161165308,0
1625129031119,-0.008909082809924718,-0.017818165619849436,0.012370706935720822,0.022272707024811808,0.016825248340683194,0.008909082809924718,0
1625129031130,-0.008909082809924718,-0.017818165619849436,0.012326161521671198,0,-0.005492004098178238,0.008909082809924718,0
1625129031141,-0.008909082809924718,-0.017818165619849436,0.012281616107621574,0,-0.0055365495122278625,0.008909082809924718,0
1625129031152,-0.010022718161165308,-0.020045436322330617,0.012231502516815746,-0.022272707024811808,-0.03008664083032668,0.010022718161165308,0
1625129031164,-0.010022718161165308,-0.020045436322330617,0.01218138892600992,0,-0.007864047396320697,0.010022718161165308,0
1625129031175,-0.008909082809924718,-0.017818165619849436,0.012136843511960295,0.022272707024811808,0.016591384916922667,0.008909082809924718,0
1625129031186,-0.008909082809924718,-0.017818165619849436,0.01209229809791067,0,-0.005725867521938766,0.008909082809924718,0
1625129031197,-0.010022718161165308,-0.020045436322330617,0.012042184507104843,-0.022272707024811808,-0.03027595884003758,0.010022718161165308,0
1625129031222,-0.010022718161165308,-0.020045436322330617,0.011992070916299016,0,-0.0080533654060316,0.010022718161165308,0
1625129031233,-0.008909082809924718,-0.017818165619849436,0.011947525502249392,0.022272707024811808,0.016402066907211764,0.008909082809924718,0
1625129031244,-0.008909082809924718,-0.017818165619849436,0.011902980088199767,0,-0.005915185531649669,0.008909082809924718,0
1625129031255,-0.008909082809924718,-0.017818165619849436,0.011858434674150143,0,-0.005959730945699293,0.008909082809924718,0
1625129031266,-0.010022718161165308,-0.020045436322330617,0.011808321083344316,-0.022272707024811808,-0.030509822263798107,0.010022718161165308,0
1625129031278,-0.010022718161165308,-0.020045436322330617,0.011758207492538489,0,-0.008287228829792128,0.010022718161165308,0
1625129031289,-0.008909082809924718,-0.017818165619849436,0.011713662078488864,0.022272707024811808,0.016168203483451236,0.008909082809924718,0
1625129031300,-0.008909082809924718,-0.017818165619849436,0.01166911666443924,0,-0.006149048955410196,0.008909082809924718,0
1625129031311,-0.010022718161165308,-0.020045436322330617,0.011619003073633413,-0.022272707024811808,-0.030699140273509014,0.010022718161165308,0
1625129031322,-0.010022718161165308,-0.020045436322330617,0.011568889482827586,0,-0.008476546839503031,0.010022718161165308,0
1625129031333,-0.008909082809924718,-0.017818165619849436,0.011524344068777961,0.022272707024811808,0.015978885473740333,0.008909082809924718,0
1625129031344,-0.008909082809924718,-0.017818165619849436,0.011479798654728337,0,-0.006338366965121099,0.008909082809924718,0
1625129031355,-0.008909082809924718,-0.017818165619849436,0.011435253240678712,0,-0.006382912379170724,0.008909082809924718,0
1625129031366,-0.010022718161165308,-0.020045436322330617,0.011385139649872885,-0.022272707024811808,-0.03093300369726954,0.010022718161165308,0
1625129031377,-0.010022718161165308,-0.020045436322330617,0.011335026059067058,0,-0.008710410263263559,0.010022718161165308,0
1625129031388,-0.008909082809924718,-0.017818165619849436,0.011290480645017434,0.022272707024811808,0.015745022049979806,0.008909082809924718,0
1625129031399,-0.008909082809924718,-0.017818165619849436,0.01124593523096781,0,-0.006572230388881627,0.008909082809924718,0
1625129031410,-0.010022718161165308,-0.020045436322330617,0.011195821640161982,-0.022272707024811808,-0.03112232170698044,0.010022718161165308,0
1625129031421,-0.010022718161165308,-0.020045436322330617,0.011145708049356155,0,-0.008899728272974462,0.010022718161165308,0
1625129031432,-0.010022718161165308,-0.020045436322330617,0.011095594458550328,0,-0.008949841863780289,0.010022718161165308,0
1625129031443,-0.010022718161165308,-0.020045436322330617,0.011045480867744501,0,-0.008999955454586116,0.010022718161165308,0
1625129031454,-0.010022718161165308,-0.020045436322330617,0.010995367276938674,0,-0.009050069045391943,0.010022718161165308,0
1625129031465,-0.010022718161165308,-0.020045436322330617,0.010945253686132847,0,-0.00910018263619777,0.010022718161165308,0
1625129031476,-0.010022718161165308,-0.020045436322330617,0.01089514009532702,0,-0.009150296227003597,0.010022718161165308,0
1625129031487,-0.010022718161165308,-0.020045436322330617,0.010845026504521193,0,-0.009200409817809424,0.010022718161165308,0
1625129031498,-0.010022718161165308,-0.020045436322330617,0.010794912913715366,0,-0.009250523408615251,0.010022718161165308,0
1625129031509,-0.010022718161165308,-0.020045436322330617,0.010744799322909539,0,-0.009300636999421078,0.010022718161165308,0
1625129031520,-0.010022718161165308,-0.020045436322330617,0.010694685732103712,0,-0.009350750590226905,0.010022718161165308,0
1625129031532,-0.010022718161165308,-0.020045436322330617,0.010644572141297885,0,-0.009400864181032732,0.010022718161165308,0
1625129031543,-0.010022718161165308,-0.020045436322330617,0.010594458550492057,0,-0.00945097777183856,0.010022718161165308,0
1625129031554,-0.010022718161165308,-0.020045436322330617,0.01054434495968623,0,-0.009501091362644386,0.010022718161165308,0
1625129031565,-0.010022718161165308,-0.020045436322330617,0.010494231368880403,0,-0.009551204953450214,0.010022718161165308,0
1625129031576,-0.010022718161165308,-0.020045436322330617,0.010444117778074576,0,-0.00960131854425604,0.010022718161165308,0
1625129031587,-0.010022718161165308,-0.020045436322330617,0.01039400418726875,0,-0.009651432135061868,0.010022718161165308,0
1625129031598,-0.010022718161165308,-0.020045436322330617,0.010343890596462922,0,-0.009701545725867695,0.010022718161165308,0
1625129031609,-0.010022718161165308,-0.020045436322330617,0.010293777005657095,0,-0.009751659316673522,0.010022718161165308,0
1625129031620,-0.010022718161165308,-0.020045436322330617,0.010243663414851268,0,-0.009801772907479349,0.010022718161165308,0
1625129031631,-0.010022718161165308,-0.020045436322330617,0.010193549824045441,0,-0.009851886498285176,0.010022718161165308,0
1625129031642,-0.010022718161165308,-0.020045436322330617,0.010143436233239614,0,-0.009902000089091003,0.010022718161165308,0
1625129031653,-0.010022718161165308,-0.020045436322330617,0.010093322642433787,0,-0.00995211367989683,0.010022718161165308,0
1625129031664,-0.010022718161165308,-0.020045436322330617,0.01004320905162796,0,-0.010002227270702657,0.010022718161165308,0
1625129031675,-0.010022718161165308,-0.020045436322330617,0.009993095460822133,0,-0.010052340861508484,0.010022718161165308,0
1625129031686,-0.010022718161165308,-0.020045436322330617,0.009942981870016306,0,-0.010102454452314311,0.010022718161165308,0
1625129031697,-0.010022718161165308,-0.020045436322330617,0.009892868279210478,0,-0.010152568043120138,0.010022718161165308,0
1625129031708,-0.010022718161165308,-0.020045436322330617,0.009842754688404651,0,-0.010202681633925965,0.010022718161165308,0
1625129031719,-0.010022718161165308,-0.020045436322330617,0.009792641097598824,0,-0.010252795224731793,0.010022718161165308,0
1625129031730,-0.010022718161165308,-0.020045436322330617,0.009742527506792997,0,-0.01030290881553762,0.010022718161165308,0
1625129031741,-0.010022718161165308,-0.020045436322330617,0.00969241391598717,0,-0.010353022406343447,0.010022718161165308,0
1625129031752,-0.010022718161165308,-0.020045436322330617,0.009642300325181343,0,-0.010403135997149274,0.010022718161165308,0
1625129031763,-0.010022718161165308,-0.020045436322330617,0.009592186734375516,0,-0.0104532495879551,0.010022718161165308,0
1625129031774,-0.010022718161165308,-0.020045436322330617,0.009542073143569689,0,-0.010503363178760928,0.010022718161165308,0
1625129031786,-0.010022718161165308,-0.020045436322330617,0.009491959552763862,0,-0.010553476769566755,0.010022718161165308,0
1625129031797,-0.010022718161165308,-0.020045436322330617,0.009441845961958035,0,-0.010603590360372582,0.010022718161165308,0
1625129031808,-0.010022718161165308,-0.020045436322330617,0.009391732371152208,0,-0.010653703951178409,0.010022718161165308,0
1625129031819,-0.010022718161165308,-0.020045436322330617,0.00934161878034638,0,-0.010703817541984236,0.010022718161165308,0
1625129031830,-0.010022718161165308,-0.020045436322330617,0.009291505189540554,0,-0.010753931132790063,0.010022718161165308,0
1625129031841,-0.010022718161165308,-0.020045436322330617,0.009241391598734727,0,-0.01080404472359589,0.010022718161165308,0
1625129031852,-0.010022718161165308,-0.020045436322330617,0.0091912780079289,0,-0.010854158314401717,0.010022718161165308,0
1625129031863,-0.010022718161165308,-0.020045436322330617,0.009141164417123072,0,-0.010904271905207544,0.010022718161165308,0
1625129031874,-0.010022718161165308,-0.020045436322330617,0.009091050826317245,0,-0.010954385496013372,0.010022718161165308,0
1625129031885,-0.010022718161165308,-0.020045436322330617,0.009040937235511418,0,-0.011004499086819199,0.010022718161165308,0
1625129031896,-0.010022718161165308,-0.020045436322330617,0.008990823644705591,0,-0.011054612677625026,0.010022718161165308,0
1625129031907,-0.010022718161165308,-0.020045436322330617,0.008940710053899764,0,-0.011104726268430853,0.010022718161165308,0
1625129031918,-0.010022718161165308,-0.020045436322330617,0.008890596463093937,0,-0.01115483985923668,0.010022718161165308,0
1625129031930,-0.010022718161165308,-0.020045436322330617,0.00884048287228811,0,-0.011204953450042507,0.010022718161165308,0
1625129031941,-0.010022718161165308,-0.020045436322330617,0.008790369281482283,0,-0.011255067040848334,0.010022718161165308,0
1625129031952,-0.010022718161165308,-0.020045436322330617,0.008740255690676456,0,-0.011305180631654161,0.010022718161165308,0
1625129031963,-0.010022718161165308,-0.020045436322330617,0.008690142099870629,0,-0.011355294222459988,0.010022718161165308,0
1625129031974,-0.010022718161165308,-0.020045436322330617,0.008640028509064802,0,-0.011405407813265815,0.010022718161165308,0
1625129031985,-0.010022718161165308,-0.020045436322330617,0.008589914918258975,0,-0.011455521404071642,0.010022718161165308,0
1625129031996,-0.010022718161165308,-0.020045436322330617,0.008539801327453148,0,-0.01150563499487747,0.010022718161165308,0
1625129032007,-0.010022718161165308,-0.020045436322330617,0.00848968773664732,0,-0.011555748585683296,0.010022718161165308,0
1625129032018,-0.010022718161165308,-0.020045436322330617,0.008439574145841493,0,-0.011605862176489123,0.010022718161165308,0
1625129032029,-0.010022718161165308,-0.020045436322330617,0.008389460555035666,0,-0.01165597576729495,0.010022718161165308,0
1625129032040,-0.010022718161165308,-0.020045436322330617,0.00833934696422984,0,-0.011706089358100778,0.010022718161165308,0
1625129032051,-0.010022718161165308,-0.020045436322330617,0.008289233373424012,0,-0.011756202948906605,0.010022718161165308,0
1625129032062,-0.010022718161165308,-0.020045436322330617,0.008239119782618185,0,-0.011806316539712432,0.010022718161165308,0
1625129032073,-0.010022718161165308,-0.020045436322330617,0.008189006191812358,0,-0.011856430130518259,0.010022718161165308,0
1625129032084,-0.010022718161165308,-0.020045436322330617,0.008138892601006531,0,-0.011906543721324086,0.010022718161165308,0
1625129032095,-0.010022718161165308,-0.020045436322330617,0.008088779010200704,0,-0.011956657312129913,0.010022718161165308,0
1625129032106,-0.010022718161165308,-0.020045436322330617,0.008038665419394877,0,-0.01200677090293574,0.010022718161165308,0
1625129032117,-0.010022718161165308,-0.020045436322330617,0.00798855182858905,0,-0.012056884493741567,0.010022718161165308,0
1625129032128,-0.010022718161165308,-0.020045436322330617,0.007938438237783223,0,-0.012106998084547394,0.010022718161165308,0
1625129032139,-0.010022718161165308,-0.020045436322330617,0.007888324646977396,0,-0.012157111675353221,0.010022718161165308,0
1625129032150,-0.010022718161165308,-0.020045436322330617,0.007838211056171569,0,-0.012207225266159048,0.010022718161165308,0
1625129032161,-0.010022718161165308,-0.020045436322330617,0.007788097465365742,0,-0.012257338856964874,0.010022718161165308,0
1625129032172,-0.010022718161165308,-0.020045436322330617,0.007737983874559916,0,-0.0123074524477707,0.010022718161165308,0
1625129032183,-0.010022718161165308,-0.020045436322330617,0.00768787028375409,0,-0.012357566038576528,0.010022718161165308,0
1625129032194,-0.010022718161165308,-0.020045436322330617,0.007637756692948264,0,-0.012407679629382353,0.010022718161165308,0
1625129032205,-0.010022718161165308,-0.020045436322330617,0.0075876431021424376,0,-0.012457793220188178,0.010022718161165308,0
1625129032216,-0.010022718161165308,-0.020045436322330617,0.007537529511336611,0,-0.012507906810994006,0.010022718161165308,0
1625129032227,-0.010022718161165308,-0.020045436322330617,0.007487415920530785,0,-0.012558020401799833,0.010022718161165308,0
1625129032238,-0.010022718161165308,-0.020045436322330617,0.007437302329724959,0,-0.012608133992605658,0.010022718161165308,0
1625129032249,-0.010022718161165308,-0.020045436322330617,0.007387188738919133,0,-0.012658247583411483,0.010022718161165308,0
1625129032260,-0.010022718161165308,-0.020045436322330617,0.0073370751481133065,0,-0.01270836117421731,0.010022718161165308,0
1625129032271,-0.010022718161165308,-0.020045436322330617,0.00728696155730748,0,-0.012758474765023137,0.010022718161165308,0
1625129032282,-0.010022718161165308,-0.020045436322330617,0.007236847966501654,0,-0.012808588355828963,0.010022718161165308,0
1625129032293,-0.010022718161165308,-0.020045436322330617,0.007186734375695828,0,-0.012858701946634788,0.010022718161165308,0
1625129032305,-0.010022718161165308,-0.020045436322330617,0.007136620784890002,0,-0.012908815537440615,0.010022718161165308,0
